Id,SalePrice
1601,61883.841894614445
1602,114394.45662776493
1603,75589.61291423296
1604,261039.49268361574
1605,250654.91497869647
1606,166519.23167492036
1607,174998.79857691162
1608,218367.3358097213
1609,188336.93155282387
1610,150824.0170424422
1611,136743.71187197237
1612,174140.10809918877
1613,164319.2650211214
1614,124143.75151502185
1615,89977.455180068
1616,75033.28347777191
1617,91879.90917523224
1618,128714.66017311122
1619,142134.50774506727
1620,150417.79598837544
1621,138448.40114510024
1622,140143.41092387555
1623,258530.94432069687
1624,217416.34452987826
1625,120086.48800387392
1626,164499.46872448782
1627,191377.67598043487
1628,281517.18771403463
1629,187189.79346068887
1630,364757.8612395842
1631,226696.21253224666
1632,250096.36176092064
1633,172144.5778378828
1634,184209.27192138095
1635,175554.45812693756
1636,151085.39979788434
1637,203591.38060652735
1638,195378.57968395264
1639,182716.46073488638
1640,266352.9484268265
1641,178685.5562873614
1642,240427.36424477657
1643,226002.71141263525
1644,236113.55314129376
1645,202570.94872084196
1646,154401.05232159494
1647,155786.34308982626
1648,125956.41516762569
1649,143089.2157212805
1650,113327.16078072797
1651,123278.51206020068
1652,97857.96680710955
1653,98209.93911231411
1654,150044.25103301063
1655,142082.59046838054
1656,142395.12200779974
1657,149805.92075919703
1658,146676.2840342103
1659,120270.39023028756
1660,153566.62944666506
1661,439846.3484567308
1662,409079.6975314388
1663,377289.7427029682
1664,545254.4062792639
1665,305235.6071054321
1666,345242.1280458938
1667,371281.54353621934
1668,334554.7268047774
1669,301298.15289339353
1670,345476.9427131469
1671,259559.97967117556
1672,408939.345061762
1673,290537.69724941714
1674,246861.35486995138
1675,199658.5193897982
1676,194898.03285780997
1677,222148.7475661527
1678,460561.40321414557
1679,381567.64237089496
1680,334331.430171481
1681,245510.22161763793
1682,319623.4739183769
1683,183094.78074846324
1684,175638.80112802322
1685,174047.52725745822
1686,170481.6122545553
1687,174561.96943660695
1688,192897.69886259435
1689,195763.71729946608
1690,197563.53756890638
1691,188847.23492718904
1692,266033.6153722735
1693,173118.29003570756
1694,181027.38189127244
1695,164699.13996455053
1696,281426.42597190983
1697,167122.4640175079
1698,356999.41019497305
1699,307417.1356141474
1700,254019.7722786725
1701,266452.7388383454
1702,245158.7905438813
1703,245837.76985912674
1704,277027.99572350417
1705,236272.47752608682
1706,390415.4865491321
1707,213857.79526913873
1708,202285.7082126355
1709,269613.9910164995
1710,217727.11869659295
1711,269775.4324592556
1712,258178.89191174344
1713,273249.5171492454
1714,224932.03148925115
1715,210031.81965522937
1716,188226.32088500238
1717,176522.9482270824
1718,142601.05528602249
1719,213120.19296333625
1720,248526.2756770061
1721,162728.1128963757
1722,128179.8933724742
1723,153052.3144321333
1724,212484.7444908189
1725,238289.60638616464
1726,183772.2708788707
1727,154635.41986113472
1728,167765.18730976692
1729,166157.82012831589
1730,159608.22071300782
1731,115322.87446615806
1732,124924.18899759903
1733,114350.11301329159
1734,123259.36183850655
1735,125721.13955533627
1736,106912.80234818779
1737,316906.05135308095
1738,250668.74501952453
1739,246378.1463726747
1740,211968.6516495327
1741,192806.7616028775
1742,172493.19662354531
1743,181522.4574980101
1744,326105.88388423156
1745,222315.20531868213
1746,190396.15936801513
1747,223369.87343585186
1748,220090.30284741783
1749,148244.4884540246
1750,129041.8487125979
1751,252136.05260431865
1752,115862.99916391817
1753,146369.72830721995
1754,192899.2390740472
1755,170157.02920516272
1756,121627.12760976185
1757,122200.2889569758
1758,145711.7425376668
1759,162413.47078747425
1760,164962.50668539124
1761,146912.99040614432
1762,176320.5327891848
1763,183349.76196275934
1764,113651.57347515057
1765,145429.73211150646
1766,184572.91892865882
1767,224112.11499162996
1768,141188.3565779239
1769,173348.79107278577
1770,149736.94415674766
1771,123940.87584783029
1772,134366.40841522583
1773,121724.92054981262
1774,142985.89236116907
1775,140262.52729721187
1776,124678.14945819396
1777,107541.60056382931
1778,141402.36322104157
1779,121996.54184949616
1780,176426.9008599121
1781,128473.14732859026
1782,89437.81374052334
1783,146421.47089551363
1784,107687.81840809192
1785,128533.19739637205
1786,148515.9958879171
1787,168575.49428676997
1788,58844.09068919687
1789,107933.90458008836
1790,81388.91933416121
1791,185092.60651586085
1792,161828.12716672453
1793,124280.25780017389
1794,154492.61851098013
1795,136743.98655773595
1796,128727.5161333597
1797,119231.50930748336
1798,122337.17868236986
1799,107629.03436915844
1800,136850.6011680234
1801,128421.69814000317
1802,137001.68091909896
1803,144397.3164402966
1804,145154.92754371272
1805,138325.16797960477
1806,123359.40725473173
1807,130636.68087443286
1808,123354.29058147532
1809,118706.36511904027
1810,140447.5166207317
1811,90763.4453436344
1812,97140.46062994255
1813,128465.91952250217
1814,91195.91093155654
1815,53910.123210646445
1816,96530.48020793054
1817,103639.81804096085
1818,136708.07311434133
1819,123084.95671721245
1820,56108.50153043557
1821,110293.17201719225
1822,145657.88919545113
1823,47573.545028921995
1824,138401.37253774
1825,140238.7669586206
1826,103579.57788205151
1827,103613.39447757424
1828,138630.60895489954
1829,119833.43770957382
1830,136046.9839310082
1831,150709.94457191482
1832,73663.92582240347
1833,135270.6057185882
1834,117330.59118176557
1835,122274.00129594165
1836,127051.16290606893
1837,88667.43934117955
1838,126628.87760105662
1839,92048.49952362943
1840,150616.88643870477
1841,143029.11587462368
1842,85218.1779703108
1843,136605.31152892683
1844,143286.77211322793
1845,146095.80045716386
1846,152815.9477812836
1847,169163.57312683744
1848,51416.063430011614
1849,108377.69552417335
1850,120449.44982546549
1851,162246.62191477447
1852,127113.869227182
1853,131840.0465955697
1854,168531.26762382686
1855,154687.75889674565
1856,228336.32563858846
1857,140864.03963176705
1858,140860.88200701086
1859,121677.52942173698
1860,155076.17328225696
1861,121169.18202316898
1862,340679.31289365253
1863,319968.5172315064
1864,320054.2060396467
1865,354397.7145168278
1866,332828.7101557166
1867,232395.3014237565
1868,295232.19227861706
1869,206597.74144300882
1870,233401.9402500785
1871,255136.13900391984
1872,174154.8554723079
1873,237917.92517000245
1874,153011.43464873062
1875,202180.3706360612
1876,197531.17194860664
1877,211192.3823824583
1878,208095.49483636816
1879,132078.12189790857
1880,127273.3293496633
1881,256037.7092273827
1882,248947.71734412888
1883,187452.33235884146
1884,205399.77875868973
1885,245333.63460855134
1886,295054.5891226914
1887,214792.07000184385
1888,282590.5529531352
1889,167707.60810795636
1890,115412.24469318053
1891,136154.1709538691
1892,99098.95869912728
1893,129537.50037781527
1894,130896.4233900802
1895,141897.65461476732
1896,128642.19665781451
1897,112567.53186116835
1898,115315.03646926042
1899,162911.13822863807
1900,157320.19351643507
1901,171940.6254925735
1902,153690.8416229867
1903,216999.6883503289
1904,144429.87556442234
1905,192560.66361443777
1906,134350.42387353227
1907,204667.78024991057
1908,106643.86894689564
1909,134944.03154584824
1910,116886.37901742586
1911,226327.07135770775
1912,344608.8681737451
1913,140059.2883882156
1914,59447.299784039045
1915,298634.82452002075
1916,54576.622180001985
1917,253839.6390947319
1918,139079.25572652573
1919,181929.78971662387
1920,156768.00214394502
1921,390788.07174267713
1922,330034.11398504814
1923,240082.66617959362
1924,223449.93753174666
1925,198989.76163958898
1926,380606.5682059465
1927,137337.18880394386
1928,152705.34443491604
1929,128346.4033100114
1930,136426.2130086485
1931,144899.05549653934
1932,138831.94620122408
1933,187847.34608240542
1934,179421.27151280502
1935,169829.030806468
1936,193321.03360182137
1937,181202.99374249415
1938,169947.64837903137
1939,247448.37008782788
1940,187951.62602744458
1941,169299.95048544888
1942,186136.16707431673
1943,213749.79915607718
1944,357124.4011882553
1945,388445.6787721251
1946,134344.047520547
1947,311596.3341400168
1948,172967.954312141
1949,241495.2710322325
1950,185681.32400545862
1951,244773.252558885
1952,211192.11658951928
1953,164284.6746937747
1954,186120.54506651283
1955,135676.81004405476
1956,310565.42964432953
1957,149356.33804967726
1958,299679.581584459
1959,148703.15643574749
1960,117949.16709054566
1961,122363.37889644764
1962,97705.71720332252
1963,106007.18971937249
1964,105565.92630513375
1965,145793.4063831832
1966,139345.12859250559
1967,303162.6479136062
1968,408662.68625244277
1969,381072.88070800883
1970,428551.7641710091
1971,495595.70096802147
1972,380495.56635684567
1973,267588.332499503
1974,327832.70620827685
1975,517014.55284253904
1976,274182.7724124069
1977,366219.09052816697
1978,358707.4857840621
1979,329047.64539624174
1980,201513.6190712151
1981,338198.39284412755
1982,223045.60052823322
1983,207376.95823891414
1984,168220.5054462617
1985,226260.08730485654
1986,209202.03561291192
1987,186155.89892549676
1988,172488.92649580786
1989,193034.21035279433
1990,208289.16971951278
1991,234606.3097359565
1992,216555.8402739894
1993,169263.63325525218
1994,236773.64393868495
1995,184523.33798876253
1996,243940.85562931967
1997,308758.8109118363
1998,314352.23536676855
1999,268248.7383412859
2000,313904.07230042695
2001,276702.8773707459
2002,243580.00293321765
2003,263313.7686891735
2004,288121.3688782077
2005,221730.55990470073
2006,217051.0430382615
2007,251784.637785244
2008,213914.73715659865
2009,198782.9896318475
2010,200400.4772921583
2011,142423.1989255213
2012,174942.64807978692
2013,180901.68535410505
2014,182583.08642685416
2015,210645.741084543
2016,191829.4547153829
2017,192194.07887192417
2018,117076.42264919505
2019,137153.56760474347
2020,105296.16984742464
2021,106000.10058552738
2022,185101.2463731623
2023,148782.11880349476
2024,262619.353529789
2025,343228.93383560557
2026,169851.40287637778
2027,158408.04032269644
2028,156121.5309990053
2029,162360.9470017705
2030,260846.1312364978
2031,230387.08127432314
2032,246441.94411795127
2033,251845.46816946953
2034,168310.33178753397
2035,215218.56064082537
2036,199355.97441133548
2037,209055.52212647037
2038,319373.23059220944
2039,238824.89862783605
2040,284533.97089641745
2041,306100.61590663594
2042,204535.01966913807
2043,170895.43508960542
2044,172629.33372227347
2045,209320.62657039068
2046,153092.98379519788
2047,141621.18345865063
2048,135558.2406490861
2049,146835.84668986872
2050,179002.49932424809
2051,104911.4535828772
2052,121188.74921758851
2053,147129.47661832516
2054,87568.86003146275
2055,155592.78049567508
2056,147486.6764332622
2057,111839.93676003613
2058,213962.47920723836
2059,132674.8648947975
2060,176446.03987980742
2061,172025.24629313056
2062,129277.07589911182
2063,116262.39660523983
2064,136887.89656343524
2065,115537.89709790665
2066,160886.5752608886
2067,108066.07389348802
2068,149982.2545326414
2069,93345.16365884058
2070,120328.04017645019
2071,91640.61405278367
2072,144218.0367313382
2073,130507.16459703243
2074,183033.66266696347
2075,150872.89943957384
2076,116689.88219688712
2077,158778.27937189193
2078,125823.44007331952
2079,134559.35141388496
2080,119381.72391780835
2081,124746.90155322515
2082,128775.73280159483
2083,150874.28183469217
2084,106531.45017543805
2085,114719.75303190734
2086,116282.23426701223
2087,120761.04101067185
2088,97218.3765507242
2089,72121.13591319368
2090,124342.30775061548
2091,107980.20211478164
2092,119362.27928062069
2093,116973.98689510828
2094,112165.55994030832
2095,150165.1490469836
2096,86529.57209634037
2097,97659.31738142413
2098,147744.68673417956
2099,52657.53730827224
2100,73820.9856877956
2101,110669.92026664391
2102,124773.39428196385
2103,102947.6472387347
2104,136392.7993195992
2105,126027.62624199518
2106,64240.467437476655
2107,176886.20063463927
2108,113454.0968421025
2109,108634.9430564171
2110,131712.71332143515
2111,137522.77442172216
2112,145553.81488985405
2113,122659.13806336162
2114,119250.20289881217
2115,164569.66211555141
2116,114738.9592858881
2117,148829.1502811931
2118,125683.72432657356
2119,113578.57561052372
2120,111305.84642334211
2121,127385.88147373105
2122,108339.95877296492
2123,84871.85236219809
2124,153563.11814382835
2125,127802.67611179367
2126,148185.97077365225
2127,154213.06504170105
2128,124808.73502307826
2129,85890.63550815826
2130,133256.33296001746
2131,138056.10143553623
2132,109560.50306400254
2133,116357.49644372787
2134,116543.05453652951
2135,93879.83417715107
2136,73223.21896286757
2137,108017.75879019563
2138,138387.56113910387
2139,147185.5482096051
2140,140721.98552801914
2141,161758.62016934523
2142,126217.67584499544
2143,145868.27294340366
2144,119847.09341672412
2145,139743.33901429558
2146,171737.13511478534
2147,133942.4137325616
2148,135653.1563188077
2149,154694.4279979238
2150,227260.44480643136
2151,115602.28221597482
2152,169780.33392703187
2153,169614.04750780636
2154,108119.05335110132
2155,141085.71576940827
2156,268466.0797464349
2157,228875.7238518738
2158,235282.43451315467
2159,214864.73012817206
2160,185077.15940330704
2161,243321.32537465112
2162,397113.77020118
2163,348990.4143164085
2164,253097.74296013988
2165,203836.22219370247
2166,155783.5865841382
2167,223549.17223738664
2168,198222.13244872924
2169,200736.02833385215
2170,221757.59074774588
2171,154763.71517366526
2172,136939.27073427406
2173,167718.89749312127
2174,226161.73320231904
2175,299459.01636263233
2176,310641.6784180529
2177,237965.3213616814
2178,214369.52508835177
2179,133717.2832858769
2180,215406.5519437203
2181,191724.42585976803
2182,232765.04631504725
2183,191506.59294859561
2184,121250.03055551347
2185,133470.25500632482
2186,145398.29158303226
2187,150794.35828777472
2188,154987.08819210116
2189,263080.04554163583
2190,79553.65986819645
2191,86221.52100455883
2192,88928.09857029092
2193,111511.77432236426
2194,104617.88288994636
2195,106768.06042574003
2196,104244.64981145682
2197,120503.57910446862
2198,160822.4044636032
2199,184087.07990692853
2200,146313.26100347645
2201,144899.12776481675
2202,213930.21680956357
2203,133242.45238777567
2204,181105.67007425913
2205,120773.23799418108
2206,139309.50827993965
2207,218001.67116732904
2208,269484.2183314122
2209,241127.0676439592
2210,119408.67168648404
2211,118561.69038821671
2212,114936.93855750232
2213,105508.71698370202
2214,130634.29755324553
2215,102168.08949600112
2216,149179.09570904454
2217,47129.43857855039
2218,70241.49530581277
2219,69331.71864795528
2220,63570.334398052895
2221,299128.1851560573
2222,268888.4603437477
2223,284047.16842612525
2224,214929.31350893105
2225,123449.28249775547
2226,178966.7278174311
2227,196180.36485618018
2228,266463.6601347106
2229,265130.9373888112
2230,150572.23206313726
2231,217590.164602664
2232,173731.51780347602
2233,184271.7464297773
2234,242730.86514884094
2235,216661.47313688605
2236,260189.30586847273
2237,318885.9585518233
2238,201101.07267700284
2239,112961.23186959437
2240,151591.17137895367
2241,157644.51129671902
2242,123260.92565079732
2243,132888.10281728714
2244,104093.16097865874
2245,98910.4006147298
2246,147026.10858818807
2247,111341.53253860484
2248,121534.59876815614
2249,119077.4479109555
2250,125901.19151858918
2251,93701.1654645744
2252,178154.59937135258
2253,151649.674363468
2254,175817.64421253788
2255,187378.24765683556
2256,176295.2872992011
2257,201903.38126000107
2258,157340.43590677436
2259,168314.25501659306
2260,149116.59987046572
2261,191391.68123837555
2262,217146.32172948637
2263,369559.7852645496
2264,512358.2892677862
2265,168202.44023598384
2266,313899.7392892834
2267,385488.41495904827
2268,479539.13753391174
2269,148828.13106262923
2270,197139.68343801337
2271,217298.2972799659
2272,200912.14210602507
2273,164641.46465479344
2274,176593.6436224181
2275,151177.63680226705
2276,196413.18278623983
2277,182864.35896409763
2278,149272.0443734847
2279,126680.16122839051
2280,121564.00424941926
2281,160492.53269121473
2282,181990.29289823346
2283,108522.65255643762
2284,110273.72359811328
2285,146510.11539917186
2286,123559.88661203707
2287,368699.2252777141
2288,281933.85105491354
2289,375433.09736754594
2290,477090.29655819735
2291,323365.2163049327
2292,435732.14962170605
2293,467025.4635190951
2294,398264.5742287536
2295,479882.5904738639
2296,292461.37713203666
2297,342217.7043328687
2298,327258.5017503857
2299,343817.3269039009
2300,344112.44122377917
2301,312193.66477909114
2302,253823.09962379225
2303,241393.6812075311
2304,260651.70363249897
2305,198011.75683113423
2306,192106.1676940963
2307,200803.0148949173
2308,223638.31505563922
2309,280525.09969923046
2310,214271.6893643211
2311,200944.69075970454
2312,178572.16934859214
2313,171439.8239707056
2314,175911.5129615082
2315,180431.49965766107
2316,194263.16951738799
2317,190556.41559128754
2318,178174.34092461094
2319,181395.91323424154
2320,187718.10540181104
2321,242602.51431258142
2322,181096.27095674712
2323,192711.77316308505
2324,180787.3564959028
2325,219256.79468487436
2326,175138.90291464943
2327,203188.69354905226
2328,225361.49168996306
2329,190915.01980308947
2330,178158.06922613096
2331,342734.669729567
2332,393881.9518468867
2333,314280.0311617315
2334,254759.40930595322
2335,275608.8761213349
2336,314467.8045739722
2337,197019.405674013
2338,262968.3882680639
2339,219737.45934888834
2340,392881.75811606256
2341,213667.14811975826
2342,228306.00107327008
2343,226853.4591819973
2344,213020.8075094135
2345,238932.92682809752
2346,210974.5139322776
2347,198263.10375832894
2348,245261.18572295274
2349,180110.7707726926
2350,317756.7867848944
2351,259257.89445410558
2352,254297.00491688598
2353,242213.57310760106
2354,142924.78382415057
2355,151992.77413694916
2356,150223.5184309483
2357,189083.2550926331
2358,195442.88912593012
2359,133121.13898260804
2360,114981.584849242
2361,145928.80187232964
2362,271429.99277938117
2363,129982.92564189856
2364,161088.64362629538
2365,218124.12275200934
2366,187974.89983860802
2367,218817.98527372113
2368,213518.20718014566
2369,213750.66056620752
2370,164865.06778706712
2371,165984.93297026705
2372,189249.31098788392
2373,285596.1151111611
2374,324507.2939215944
2375,255924.24768329033
2376,285388.84369009634
2377,349700.83954046265
2378,138662.35695734248
2379,189603.1514546487
2380,146591.3215538689
2381,163494.36376745894
2382,207964.0786359731
2383,202274.1629571166
2384,240331.69808823644
2385,156539.0364113041
2386,130032.65521634555
2387,135688.76002587864
2388,102834.0324396532
2389,119494.97792054841
2390,144488.56915611422
2391,146736.62783689168
2392,116123.60434998665
2393,167548.3838351555
2394,139110.3146636384
2395,203254.03540730296
2396,143321.5534860482
2397,225993.77068516033
2398,129225.03858552293
2399,64868.61807657178
2400,62952.84808946323
2401,117820.11111600263
2402,137680.08009514996
2403,153104.5171181953
2404,151091.99182632397
2405,158776.782791701
2406,138989.31473326305
2407,121960.35343427741
2408,145992.33555423922
2409,121476.44596345322
2410,167841.5581047983
2411,113919.51618779176
2412,155446.4583789641
2413,129047.65372461152
2414,158150.52083924893
2415,140563.77032370705
2416,126161.61130971972
2417,132773.65090166652
2418,133926.64235897257
2419,122013.28410344044
2420,121295.0995596173
2421,150371.24405879248
2422,110132.6446151867
2423,116224.3980213135
2424,161062.15386150093
2425,195932.2342991034
2426,126992.25851158574
2427,141238.81346747672
2428,183755.59032438017
2429,113431.6879155621
2430,130842.38375305352
2431,109294.08627293755
2432,146656.04458176106
2433,148456.604991715
2434,138491.284960192
2435,152001.9034072662
2436,106360.62185117704
2437,103686.15312257477
2438,122068.07674575411
2439,106047.83160658159
2440,121322.1255398831
2441,91546.67592028233
2442,98264.46268933741
2443,119939.91680720996
2444,126828.5144566876
2445,80707.34839315893
2446,128228.94738839012
2447,181100.65731844082
2448,131167.3648859079
2449,104816.37474179843
2450,152955.90398042262
2451,132129.21217072816
2452,187369.7174752672
2453,94620.6735236843
2454,114214.98571591555
2455,123430.25728326474
2456,129625.94237992103
2457,133869.76689390658
2458,123068.9230171319
2459,108932.37801663198
2460,130494.69732482402
2461,123812.52302708848
2462,132492.321130838
2463,123694.47442125701
2464,171345.24050277687
2465,144606.6857627665
2466,112775.53298112456
2467,127881.71660588497
2468,76571.3346714213
2469,77449.22384715598
2470,186976.78886275933
2471,211890.27072813484
2472,159176.88945941362
2473,110612.75119550203
2474,70787.95420876327
2475,216263.26763046707
2476,114518.39641335806
2477,130907.14341870807
2478,158329.60876243014
2479,102577.60319990572
2480,145670.3012594288
2481,120451.84682652456
2482,126783.58951955194
2483,109526.23832437696
2484,117835.03341979436
2485,124900.02861761268
2486,154566.6545455555
2487,162679.34857543997
2488,165128.01307210696
2489,150421.8153832876
2490,140326.11732242597
2491,91867.30510376702
2492,193231.0813215812
2493,158242.78176782292
2494,148883.9802637098
2495,90729.3502708537
2496,248765.98324913834
2497,155673.70151959878
2498,108303.39803066362
2499,92262.07179722637
2500,125746.58380947157
2501,135918.8291017741
2502,146758.16041416608
2503,97277.53210323432
2504,179440.62476405155
2505,228140.63023218664
2506,256062.46424979612
2507,287268.014409297
2508,256524.57284087356
2509,216421.86549705284
2510,218957.34257848063
2511,172586.84263972912
2512,205827.60861903633
2513,223813.56731280402
2514,275108.06929986924
2515,151658.2428519065
2516,174595.9920135904
2517,149981.40055781015
2518,155533.78712848818
2519,236672.30635170275
2520,214425.0502287845
2521,187215.18794795198
2522,225742.30178827554
2523,120621.70919159839
2524,135001.98425422274
2525,145029.95782897752
2526,143572.60492043238
2527,114459.25202434734
2528,124860.1428211243
2529,125628.84774346786
2530,124942.76217959233
2531,252662.1631150887
2532,227578.5905656756
2533,191782.98412263725
2534,238901.24131486766
2535,300514.2356173726
2536,238608.88366000747
2537,241783.34542055035
2538,182840.56771253241
2539,192569.26403863437
2540,179837.18627017885
2541,182423.27916164792
2542,162758.57883015065
2543,129638.88017822667
2544,119239.17062113382
2545,136782.37155622104
2546,125439.1367937937
2547,134176.64989685654
2548,155107.9729332426
2549,159310.19718352886
2550,725464.1108895111
2551,138593.76241815052
2552,130478.87010024875
2553,77152.76872447367
2554,100625.16958053061
2555,120968.79035921427
2556,100981.693439302
2557,103759.85210200796
2558,131097.81222045567
2559,142725.37711377942
2560,148301.4775623598
2561,145395.57522963968
2562,140494.87042030902
2563,150815.39829965163
2564,200683.44040771987
2565,136314.70497215365
2566,162462.93909635267
2567,138379.91406556236
2568,200068.09275617474
2569,217400.97333001037
2570,117081.30362266288
2571,191036.68645864795
2572,151006.4452106063
2573,227563.5784740247
2574,310519.4192817504
2575,132998.30313670845
2576,114306.88523833355
2577,148605.7612283619
2578,81181.03316460797
2579,57738.089006463364
2580,95405.1523321211
2581,102152.19587566593
2582,109799.85780732367
2583,283861.0226711906
2584,178720.0193562448
2585,189146.49431462033
2586,226834.09953219997
2587,195977.5986723886
2588,136892.150616664
2589,146080.10985428153
2590,200996.0098751661
2591,223427.77750036758
2592,212385.79996853333
2593,253655.89720103666
2594,180397.08525962944
2595,203098.3608483636
2596,291322.14586489263
2597,178729.80000327932
2598,282808.8800508007
2599,365961.1317742009
2600,167972.91511470077
2601,138738.0559542419
2602,80892.87427572104
2603,92462.52949401217
2604,87986.39249180924
2605,75796.45906070953
2606,148716.8133613327
2607,193260.39542651174
2608,196268.42925882706
2609,167466.9200168708
2610,112975.27720820034
2611,124977.41572769084
2612,154610.26577469823
2613,129457.70447552735
2614,121534.69460492415
2615,147321.68145549024
2616,145082.59169989332
2617,182208.34943280017
2618,204954.04248777838
2619,193744.84057179556
2620,179554.50811266733
2621,172336.3972332578
2622,175414.34765790513
2623,243721.44909920503
2624,300449.77305693185
2625,297528.9957683329
2626,169536.09340239936
2627,162187.7489942428
2628,477034.7096747086
2629,524988.5887697053
2630,383534.06308221124
2631,475483.06609665323
2632,415529.10149291676
2633,319169.37048988725
2634,427576.7522554151
2635,160124.78378513685
2636,169001.49729329065
2637,177768.05485235152
2638,259429.78175711684
2639,187491.8183154265
2640,145373.699720916
2641,98995.98709779861
2642,185847.47876791088
2643,100973.98506644684
2644,120340.09360088635
2645,108882.68346677622
2646,96114.7865949866
2647,103377.42886812572
2648,138630.27391451964
2649,155927.3050534102
2650,136534.8631313007
2651,137838.64003882752
2652,397477.1750503266
2653,257563.66558662025
2654,251146.7063896131
2655,399416.0035571255
2656,317531.9810946565
2657,347732.42586142494
2658,302537.9308944768
2659,312607.7154837043
2660,357233.7168592454
2661,362182.54804732103
2662,363812.4030229941
2663,294632.9224524941
2664,273329.7292397363
2665,328505.94052125944
2666,288976.09973784647
2667,171255.75540718413
2668,178972.59728886382
2669,182502.04763293994
2670,280074.92804573016
2671,184762.18187801546
2672,197561.31526925278
2673,202578.04768699757
2674,190674.7169872934
2675,169566.57493816054
2676,194964.43853638202
2677,196931.32277298457
2678,253839.46867731508
2679,281116.1692884575
2680,286792.3022057779
2681,388947.5929411764
2682,320315.0401087036
2683,497443.03782569204
2684,306124.64686666935
2685,335101.44151984487
2686,255585.81131041652
2687,314086.3538979674
2688,208127.50948058095
2689,204698.14086207323
2690,414207.92215343216
2691,186568.80253274867
2692,142104.24168499094
2693,203230.2623798824
2694,141242.95274937086
2695,191828.05114655202
2696,186118.48322226462
2697,184051.61496372145
2698,188909.49999230308
2699,168820.0761434372
2700,154840.8972420219
2701,144736.76510204634
2702,104918.10701798016
2703,123529.73888757179
2704,139425.18040710452
2705,112429.81448784396
2706,106094.89523900344
2707,116056.02190084849
2708,134077.5026041414
2709,106517.10223128147
2710,125153.7247941777
2711,312931.8346508955
2712,389241.55639638705
2713,170063.5990593703
2714,146384.36751340845
2715,169795.68731287692
2716,142560.04210866182
2717,194841.5088346388
2718,220846.86614861444
2719,148305.81871429543
2720,166959.9564159312
2721,127336.53012775666
2722,161119.12007260974
2723,143870.17860844792
2724,127235.76797141739
2725,127405.36984777979
2726,149589.92636133684
2727,180252.04514593343
2728,176084.46219585882
2729,146299.7044375711
2730,148356.81373427348
2731,128384.67914391276
2732,130793.80127569355
2733,154441.3432475135
